"Step","test-model_082337 - Train RMSE (meters)","test-model_082337 - Train RMSE (meters)__MIN","test-model_082337 - Train RMSE (meters)__MAX","test-model_080952 - Train RMSE (meters)","test-model_080952 - Train RMSE (meters)__MIN","test-model_080952 - Train RMSE (meters)__MAX","test-model_060949 - Train RMSE (meters)","test-model_060949 - Train RMSE (meters)__MIN","test-model_060949 - Train RMSE (meters)__MAX","test-model_051324 - Train RMSE (meters)","test-model_051324 - Train RMSE (meters)__MIN","test-model_051324 - Train RMSE (meters)__MAX"
"23432","","","","1312.6889955595386","1312.6889955595386","1312.6889955595386","1613.2331914878826","1613.2331914878826","1613.2331914878826","1085.364691514352","1085.364691514352","1085.364691514352"
"23442","","","","1151.9919682858545","1151.9919682858545","1151.9919682858545","2080.563591554784","2080.563591554784","2080.563591554784","723.7539460267328","723.7539460267328","723.7539460267328"
"23444","","","","1031.550118095558","1031.550118095558","1031.550118095558","2311.8691969450892","2311.8691969450892","2311.8691969450892","1006.7383619917703","1006.7383619917703","1006.7383619917703"
"23446","","","","1025.383676777868","1025.383676777868","1025.383676777868","1695.02134503791","1695.02134503791","1695.02134503791","1145.5790732512337","1145.5790732512337","1145.5790732512337"
"23456","","","","690.4156075084629","690.4156075084629","690.4156075084629","1913.8525828257702","1913.8525828257702","1913.8525828257702","1623.28554686946","1623.28554686946","1623.28554686946"
"23458","","","","1684.7078018472405","1684.7078018472405","1684.7078018472405","1738.9530319658472","1738.9530319658472","1738.9530319658472","1893.8521515013904","1893.8521515013904","1893.8521515013904"
"23462","","","","1522.0880033311057","1522.0880033311057","1522.0880033311057","2989.7620079044364","2989.7620079044364","2989.7620079044364","1154.2737687407532","1154.2737687407532","1154.2737687407532"
"23464","","","","1357.4979609839438","1357.4979609839438","1357.4979609839438","1276.1182826909107","1276.1182826909107","1276.1182826909107","1185.8586619361358","1185.8586619361358","1185.8586619361358"
"23466","","","","1182.8126690661613","1182.8126690661613","1182.8126690661613","1258.9059898221847","1258.9059898221847","1258.9059898221847","938.3071960940136","938.3071960940136","938.3071960940136"
"23468","","","","2581.845690917092","2581.845690917092","2581.845690917092","2009.4232517814742","2009.4232517814742","2009.4232517814742","920.243690878183","920.243690878183","920.243690878183"
"23470","","","","1187.3059380849938","1187.3059380849938","1187.3059380849938","1441.688052597168","1441.688052597168","1441.688052597168","1255.5943412607523","1255.5943412607523","1255.5943412607523"
"23472","","","","496.52699828549834","496.52699828549834","496.52699828549834","2152.771652804313","2152.771652804313","2152.771652804313","1417.145508477379","1417.145508477379","1417.145508477379"
"23474","","","","997.8444478290373","997.8444478290373","997.8444478290373","1818.0024916431928","1818.0024916431928","1818.0024916431928","840.291912799141","840.291912799141","840.291912799141"
"23476","","","","1548.1289756386584","1548.1289756386584","1548.1289756386584","1689.0703991573796","1689.0703991573796","1689.0703991573796","686.8154696877564","686.8154696877564","686.8154696877564"
"23478","","","","1394.0592696377562","1394.0592696377562","1394.0592696377562","1348.692592259978","1348.692592259978","1348.692592259978","903.0297817371816","903.0297817371816","903.0297817371816"
"23480","","","","1551.4190668995682","1551.4190668995682","1551.4190668995682","2975.9257579196474","2975.9257579196474","2975.9257579196474","951.812880637526","951.812880637526","951.812880637526"
"23482","","","","1949.0791377827936","1949.0791377827936","1949.0791377827936","2421.074550388819","2421.074550388819","2421.074550388819","800.3198352654074","800.3198352654074","800.3198352654074"
"23484","","","","1562.9425614167076","1562.9425614167076","1562.9425614167076","2080.991839816323","2080.991839816323","2080.991839816323","793.210387409425","793.210387409425","793.210387409425"
"23486","","","","1118.2449344890833","1118.2449344890833","1118.2449344890833","2511.1274141798217","2511.1274141798217","2511.1274141798217","1368.7521292177823","1368.7521292177823","1368.7521292177823"
"23488","","","","1564.6498314757584","1564.6498314757584","1564.6498314757584","1817.9475746183825","1817.9475746183825","1817.9475746183825","858.0085880302955","858.0085880302955","858.0085880302955"
"23490","","","","978.4064051116778","978.4064051116778","978.4064051116778","1790.4108330503823","1790.4108330503823","1790.4108330503823","1776.029708874255","1776.029708874255","1776.029708874255"
"23494","","","","2048.745007279034","2048.745007279034","2048.745007279034","1248.6285270594703","1248.6285270594703","1248.6285270594703","1303.8099444224272","1303.8099444224272","1303.8099444224272"
"23498","","","","1117.2360312984665","1117.2360312984665","1117.2360312984665","1093.4446112855858","1093.4446112855858","1093.4446112855858","1140.8108713301096","1140.8108713301096","1140.8108713301096"
"23500","","","","1183.2567465398613","1183.2567465398613","1183.2567465398613","2369.5083420850738","2369.5083420850738","2369.5083420850738","1261.0797533580292","1261.0797533580292","1261.0797533580292"
"23504","","","","1993.9719417414412","1993.9719417414412","1993.9719417414412","2174.7636418608136","2174.7636418608136","2174.7636418608136","582.9081106637323","582.9081106637323","582.9081106637323"
"23510","","","","2336.8104081971824","2336.8104081971824","2336.8104081971824","1669.3140898132121","1669.3140898132121","1669.3140898132121","613.3670321686134","613.3670321686134","613.3670321686134"
"23516","","","","2246.369137674657","2246.369137674657","2246.369137674657","2733.8808158079046","2733.8808158079046","2733.8808158079046","1403.9041237876047","1403.9041237876047","1403.9041237876047"
"23518","","","","1489.5357591750249","1489.5357591750249","1489.5357591750249","1308.8133613438224","1308.8133613438224","1308.8133613438224","2109.472661053471","2109.472661053471","2109.472661053471"
"23520","","","","972.6026359397073","972.6026359397073","972.6026359397073","1265.5597334386964","1265.5597334386964","1265.5597334386964","1975.2113865949227","1975.2113865949227","1975.2113865949227"
"23522","","","","1235.0697252440484","1235.0697252440484","1235.0697252440484","2011.1548920555147","2011.1548920555147","2011.1548920555147","1800.1832776010353","1800.1832776010353","1800.1832776010353"
"23524","","","","1435.67026347614","1435.67026347614","1435.67026347614","3076.932419507121","3076.932419507121","3076.932419507121","765.1600374662058","765.1600374662058","765.1600374662058"
"23526","","","","1301.4798593789124","1301.4798593789124","1301.4798593789124","1466.2587007766879","1466.2587007766879","1466.2587007766879","1135.628915191099","1135.628915191099","1135.628915191099"
"23530","","","","1495.5161501086716","1495.5161501086716","1495.5161501086716","1262.1468948411973","1262.1468948411973","1262.1468948411973","826.4848970587708","826.4848970587708","826.4848970587708"
"23532","","","","1672.4032097943564","1672.4032097943564","1672.4032097943564","2110.21512573316","2110.21512573316","2110.21512573316","1103.2468755467316","1103.2468755467316","1103.2468755467316"
"23534","","","","2641.4251356738782","2641.4251356738782","2641.4251356738782","2044.6947694894377","2044.6947694894377","2044.6947694894377","1370.8133302067868","1370.8133302067868","1370.8133302067868"
"23536","","","","1603.1651503013466","1603.1651503013466","1603.1651503013466","1473.4664175891257","1473.4664175891257","1473.4664175891257","1684.1804495545082","1684.1804495545082","1684.1804495545082"
"23540","","","","1440.1669666768555","1440.1669666768555","1440.1669666768555","2413.33856807869","2413.33856807869","2413.33856807869","541.1824199937229","541.1824199937229","541.1824199937229"
"23542","","","","1709.158915734707","1709.158915734707","1709.158915734707","941.5321265942081","941.5321265942081","941.5321265942081","749.9688459919493","749.9688459919493","749.9688459919493"
"23544","","","","2082.527491564367","2082.527491564367","2082.527491564367","2845.488834101799","2845.488834101799","2845.488834101799","1723.8041951938728","1723.8041951938728","1723.8041951938728"
"23546","","","","2538.1327173810355","2538.1327173810355","2538.1327173810355","1088.841271198947","1088.841271198947","1088.841271198947","1015.7413599408253","1015.7413599408253","1015.7413599408253"
"23548","","","","224.18949541949857","224.18949541949857","224.18949541949857","885.047490861489","885.047490861489","885.047490861489","3458.75153062109","3458.75153062109","3458.75153062109"
"23552","","","","2302.541541906276","2302.541541906276","2302.541541906276","1277.179202875824","1277.179202875824","1277.179202875824","1074.6778894101758","1074.6778894101758","1074.6778894101758"
"23556","","","","1077.8161415034158","1077.8161415034158","1077.8161415034158","2561.828664903675","2561.828664903675","2561.828664903675","1551.7744059842819","1551.7744059842819","1551.7744059842819"
"23558","","","","1391.4825656273626","1391.4825656273626","1391.4825656273626","2659.395403172976","2659.395403172976","2659.395403172976","1520.5661907026602","1520.5661907026602","1520.5661907026602"
"23560","","","","2087.6329082734146","2087.6329082734146","2087.6329082734146","969.9101845647056","969.9101845647056","969.9101845647056","931.5375624936796","931.5375624936796","931.5375624936796"
"23562","","","","1567.9987472607027","1567.9987472607027","1567.9987472607027","1941.4425506882235","1941.4425506882235","1941.4425506882235","967.5818445151907","967.5818445151907","967.5818445151907"
"23564","","","","1479.8718459473278","1479.8718459473278","1479.8718459473278","1263.187330289843","1263.187330289843","1263.187330289843","1437.4167402660798","1437.4167402660798","1437.4167402660798"
"23566","","","","2358.44140181491","2358.44140181491","2358.44140181491","1714.9352959460534","1714.9352959460534","1714.9352959460534","823.1104522504248","823.1104522504248","823.1104522504248"
"23568","","","","1914.0537417464443","1914.0537417464443","1914.0537417464443","1694.1564063563508","1694.1564063563508","1694.1564063563508","695.8523112172264","695.8523112172264","695.8523112172264"
"23570","","","","1258.9665029631972","1258.9665029631972","1258.9665029631972","1821.0821571128388","1821.0821571128388","1821.0821571128388","1210.0619950476432","1210.0619950476432","1210.0619950476432"
"23574","","","","1412.6101353842744","1412.6101353842744","1412.6101353842744","1456.6891987180566","1456.6891987180566","1456.6891987180566","1348.4502609418241","1348.4502609418241","1348.4502609418241"
"23576","","","","1322.236400264381","1322.236400264381","1322.236400264381","2143.6645201609667","2143.6645201609667","2143.6645201609667","947.9109050851606","947.9109050851606","947.9109050851606"
"23578","","","","2426.463594772933","2426.463594772933","2426.463594772933","2573.824966713569","2573.824966713569","2573.824966713569","2400.7336718248207","2400.7336718248207","2400.7336718248207"
"23580","","","","2033.7813450227168","2033.7813450227168","2033.7813450227168","2152.4543491478203","2152.4543491478203","2152.4543491478203","1899.0135260879165","1899.0135260879165","1899.0135260879165"
"23582","","","","1919.6982035151436","1919.6982035151436","1919.6982035151436","2049.151908665719","2049.151908665719","2049.151908665719","1194.8881705083334","1194.8881705083334","1194.8881705083334"
"23584","","","","1861.3453210794887","1861.3453210794887","1861.3453210794887","1555.3787194852648","1555.3787194852648","1555.3787194852648","1010.4463669583764","1010.4463669583764","1010.4463669583764"
"23588","","","","1751.4208513471929","1751.4208513471929","1751.4208513471929","1242.6546091250907","1242.6546091250907","1242.6546091250907","1365.0912153853915","1365.0912153853915","1365.0912153853915"
"23590","","","","1002.0193855134062","1002.0193855134062","1002.0193855134062","1097.0438168426253","1097.0438168426253","1097.0438168426253","1358.5053380591742","1358.5053380591742","1358.5053380591742"
"23594","","","","1316.1250360242339","1316.1250360242339","1316.1250360242339","2316.9057863884614","2316.9057863884614","2316.9057863884614","1542.043408442464","1542.043408442464","1542.043408442464"
"23596","","","","1810.5815484966383","1810.5815484966383","1810.5815484966383","2302.926651657675","2302.926651657675","2302.926651657675","965.6231431109898","965.6231431109898","965.6231431109898"
"23598","","","","2082.981536885506","2082.981536885506","2082.981536885506","1570.768887827787","1570.768887827787","1570.768887827787","1257.8007063697783","1257.8007063697783","1257.8007063697783"
"23600","","","","1012.1396673064804","1012.1396673064804","1012.1396673064804","2547.277512366864","2547.277512366864","2547.277512366864","1000.4140622492874","1000.4140622492874","1000.4140622492874"
